,dep_id,site_name,latitude,longitude,commodities,Gold,Silver,Lead,Copper,Mercury,Tungsten,Sulfur-Pyrite,Zinc,Iron,Sulfur,Barium-Barite,Antimony,Tellurium,Fluorine-Fluorite,Uranium,Tin,Tantalum,Lithium,Niobium,Manganese,Silica,Phosphorous-Phosphates,Limestone,Stone,Gypsum-Anhydrite,Sand/Gravel,Vanadium,Sodium,Molybdenum,Feldspar,Calcium,Talc-Soapstone
234,10274765,Dividend,44.34526,-103.83088,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,10274878,Bald Mountain Mine Wharf Mine,44.35466,-103.83278,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,10274947,Johnson Gulch,44.35716,-103.83698,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,10274975,Labrador,44.36636,-103.86528,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,10275043,Little Bonanza,44.33246,-103.80528,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,10275051,Gunnison and Vulcan,44.34026,-103.85058,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,10275271,Durango Mine,44.35686,-103.77308,"Gold,  ,  Silver,  Tungsten, , , , , , , ",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,10275425,Hawkeye-Pluma,44.36246,-103.75557,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,10298989,Retriever,44.33666,-103.80808,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,10299158,Isadorah  M.S.1062,44.31996,-103.80478,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,10299166,Snowstorm,44.33746,-103.83478,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,10299202,Stewart,44.33326,-103.80338,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,10299326,Perseverance,44.34246,-103.83668,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,10299352,Wharf Mine,44.35556,-103.83808,"Gold,  Silver,  , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,10299366,Clinton Upper Portland,44.34306,-103.83918,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,10299433,Alameda,44.25936,-103.83338,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,10299476,Sundance MS 899,44.32686,-103.80808,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,10299548,Pennsylvania,44.35826,-103.80118,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,10299552,American Eagle,44.35246,-103.83558,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,10299683,Dark Horse and General Grant,44.33886,-103.82308,"Gold,  ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,60001243,Placers of Deadwood,44.37306,-103.77168,"Gold,  ,  , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,10055553,Winner Mine,44.39829,-104.02614,"Tin,  Gold,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,10104199,Black Hills Tin Company,44.37932,-104.05256,"Tin,  Tantalum,  Lithium,  Gold,  Niobium (Columbium), , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,10153321,Black Hills Tin Company,44.37936,-104.05198,"Tin, ,  Gold,  Lithium,  Tantalum, , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,10226086,Winner Mining Company,44.39996,-104.02448,"Gold, ,  Silver,  Tin, , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,10055458,Maitland Mine,44.39135,-103.79558,"Gold,  Silver,  Tungsten, , , , , , , , ",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,10055467,Adelphi Mine,44.39968,-103.86614,"Gold,  Silver,  Lead, , , , , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,10055469,Minnesota Group,44.39885,-103.80669,"Silver,  Gold, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,10055470,Carroll Mine,44.38107,-103.78669,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,10055471,American Express Mine,44.38024,-103.77975,"Silver,  Gold, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,10055519,Minerva Mine,44.38024,-103.76947,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,10055522,Segregated Iron Hill Mine,44.39996,-103.86169,"Gold,  Silver,  Lead, , , , , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,10055532,Deadbroke Mine,44.37774,-103.76836,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,10055539,Eagle Number 4 Mine,44.41663,-103.77058,"NA,  Gold, , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,10055562,Wells Fargo Mine,44.38079,-103.7853,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,10055578,Kicking Horse Mine,44.38329,-103.78475,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,10055580,Iron Hill Mine,44.39552,-103.8678,"Gold,  Silver,  Lead,  Manganese, , , , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271,10056345,Richmond Hill Mine,44.39996,-103.85058,"Gold, , , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,10085073,Richmond Hill Mine,44.396,-103.852,"Gold, , , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,10104208,Spanish R Mine,44.39718,-103.86864,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,10104214,Eagle Bird Mine,44.3769,-103.8553,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,10104216,Jupiter Mine,44.37774,-103.76836,"Gold,  Silver, , , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,10129169,Canyon Corp,44.39576,-103.79808,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,10129202,Garden City,44.39306,-103.80278,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,10129287,Richmond Hill,44.39166,-103.85478,"Gold, , , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,10153484,Adelphia,44.39746,-103.86448,"NA, ,  Manganese,  Lead,  Gold,  Silver, , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,10177626,Eagle Bird M S 1829,44.37526,-103.85698,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,10177725,Elliptic Mining Company,44.41996,-103.77338,"Gold, , , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,10177835,Penobscot,44.39576,-103.79918,"Gold, , , , , , , , , , ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,10202604,Keystone,44.39136,-103.80558,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,10208188,Carrol MS 1439,44.37666,-103.77058,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,10226231,Imperial,44.38136,-103.78198,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,10226232,Blacktail,44.38216,-103.78868,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,10226375,Spanish R,44.39716,-103.86778,"NA, ,  Manganese,  Lead,  Gold,  Silver, , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288,10226407,American Express,44.37856,-103.78388,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,10226698,Minerva  M.S.1030,44.37856,-103.75777,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,10250158,Jupiter,44.37686,-103.76528,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,10250222,Titanic,44.39746,-103.86338,"NA, ,  Silver,  Manganese,  Lead,  Gold, , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
292,10250647,Wells Fargo MS 946,44.38216,-103.78588,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,10250658,Golden Gate,44.38416,-103.78588,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,10250763,Segregated Iron Hill,44.39746,-103.85868,"NA, ,  Silver,  Manganese,  Lead,  Gold, , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
295,10275048,Seabury-Calkins,44.39776,-103.85998,"NA, ,  Silver,  Manganese,  Lead,  Gold, , , , , ",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296,10275062,Iron Hill,44.39776,-103.86028,"NA, ,  Zinc,  Silver,  Silica,  Manganese,  Lead,  Iron,  Gold,  Sulfur,  Phosphorus-Phosphates",1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
297,10299117,Old Ironsides  M.S.1384,44.38636,-103.87228,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,10299258,Minnesota,44.39806,-103.80558,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,10299263,Kicking Horse  M.S.1268,44.38246,-103.78588,"Gold, ,  Silver, , , , , , , , ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,10110039,Cole Construction Company,44.45829,-103.72335,"Limestone,  General, ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301,10129758,Sundstrom Quarry,44.44306,-103.71637,"Stone,  Crushed/Broken, ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302,10177781,Deadwood Tungsten Property,44.38106,-103.73807,", ,  Silver,  Tungsten, , , , , , , ",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,10201902,State Land Gypsum Quarry,44.38326,-103.73887,"Gypsum-Anhydrite, ,  , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
304,10201924,Wells Fargo MS 946,44.46186,-103.62637,"Sand and Gravel,  Construction, ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,10202401,Cole Quarry,44.44306,-103.71637,"Limestone,  Dimension, ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306,10274749,Cole Construction Co,44.45806,-103.71697,"Limestone,  Dimension, ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307,10009696,Hayes Group Claims,44.32107,-103.6439,"Lead,  Silver,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,10055480,Custer Mine,44.33413,-103.6389,"Silver,  Lead,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,10055481,Coletta Mine,44.31274,-103.65085,"Silver,  Lead,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,10055482,Comstock Mine,44.33718,-103.70113,"Tungsten,  ,  , , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,10055483,Cora Mine,44.32607,-103.64474,"Lead,  Silver,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,10055485,Branch Mint Mine,44.33552,-103.63224,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,10055489,Alice Mine,44.3169,-103.63974,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,10055491,Bullion Mine,44.32746,-103.64196,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,10055515,Hoffman Iron Deposit Mine,44.30913,-103.6964,"Iron,  Manganese,  , , , , , , , , ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,10055524,Savage Mine,44.33135,-103.63751,"Silver,  Lead,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,10055528,El Refugio Mine,44.33746,-103.63418,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,10055534,Double Rainbow Mine,44.33607,-103.63196,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,10055542,Slavonian Mine,44.35413,-103.74501,"Sulfur-Pyrite,  Copper,  , , , , , , , , ",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,10055548,Puritan Mine,44.34774,-103.70974,"Silver,  Lead,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,10055565,War Eagle Mine,44.3294,-103.63807,"Silver,  Lead,  ,  , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,10055577,Lor Mine,44.31302,-103.69668,"Iron,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,10055579,Florence Mine,44.33552,-103.63196,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,10104196,Alexander Mine,44.32413,-103.64418,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,10104205,Red Cloud Mine,44.33885,-103.63418,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,10104206,Mary Group Mine,44.33885,-103.70335,"Tungsten,  ,  , , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,10104217,Hester A Mine,44.3244,-103.65335,"Silver,  Lead,  , , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,10104226,Groshong Mine,44.32135,-103.64418,"Silver,  Lead,  Vanadium, , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
329,10129445,War Eagle,44.32886,-103.63667,",  ,  Lead,  Silver, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,10129701,Groshong,44.31666,-103.64477,",  ,  Lead,  Silver, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,10153231,Savage,44.33076,-103.63727,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,10153385,Custer,44.33276,-103.63777,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,10153475,Horseshoe-Comet Mine,44.32716,-103.64057,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,10153481,Iron Mine,44.30436,-103.68917,"Iron,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,10177427,Gertie,44.33606,-103.64137,"Silver,  ,  Lead, , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,10177579,Hoffman Iron Deposit,44.30436,-103.68977,"Iron,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,10177618,Washington,44.33466,-103.63867,"Lead,  ,  Zinc, , , , , , , , ",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,10178059,Coletta,44.31186,-103.64807,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,10178133,Puritan,44.33606,-103.70417,"Silver,  ,  Lead, , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,10202229,Lor Mining Company,44.31306,-103.67977,"Iron,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,10202351,Emma Drift,44.32916,-103.63887,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,10202654,Alice,44.31746,-103.64497,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,10226010,Custer Peak Pit,44.37416,-103.72777,"Sand and Gravel,  Construction,  ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
344,10226075,Gravel Pit,44.26916,-103.64557,"Stone,  Crushed/Broken,  ,  , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
345,10226452,Belle Eldridge Gold Mine Inc.,44.37026,-103.70777,",  ,  Lead,  Silver,  Zinc, , , , , , ",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,10226659,Seth R Smith Group,44.33466,-103.70167,"Tungsten,  ,  , , , , , , , , ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,10250152,Slavonian,44.35306,-103.74747,"Sulfur,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,10250258,Merritt No. 1 and Merritt No. 2,44.33216,-103.63837,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,10250781,Branch Mint,44.33556,-103.63197,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,10274896,Florence,44.33636,-103.63247,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,10275148,Saint  Anthony,44.33636,-103.63917,"Lead,  ,  Silver, , , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,10275383,Strawberry Hill Mine,44.31606,-103.69637,"Iron,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,10275395,Silver Queen,44.31666,-103.64227,",  ,  Silver,  Lead, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,10275429,George Alexander,44.32556,-103.63997,",  ,  Lead,  Silver, , , , , , , ",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,10299101,Iron Pit,44.37416,-103.72777,"Sodium,  ,  , , , , , , , , ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
